'lcl|L43967.2_cds_AAC71450.1_233', 'lcl|CP045542.1_cds_QGZ97989.1_810', '71.336', '921', '256', '5', '107', '1023', '107', '1023', '6.96e-129', '456'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP045542.1_cds_QGZ97661.1_480', '73.836', '1074', '267', '5', '253', '1319', '238', '1304', '0.0', '661'
'lcl|L43967.2_cds_AAC71450.1_233', 'lcl|CP045542.1_cds_QGZ97989.1_810', '71.336', '921', '256', '5', '107', '1023', '107', '1023', '6.96e-129', '456'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP045542.1_cds_QGZ97661.1_480', '73.836', '1074', '267', '5', '253', '1319', '238', '1304', '0.0', '661'
'lcl|L43967.2_cds_AAC71450.1_233', 'lcl|CP045542.1_cds_QGZ97989.1_810', '71.336', '921', '256', '5', '107', '1023', '107', '1023', '6.96e-129', '456'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP045542.1_cds_QGZ97661.1_480', '73.836', '1074', '267', '5', '253', '1319', '238', '1304', '0.0', '661'
'lcl|L43967.2_cds_AAC71450.1_233', 'lcl|CP045542.1_cds_QGZ97989.1_810', '71.336', '921', '256', '5', '107', '1023', '107', '1023', '6.96e-129', '456'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP045542.1_cds_QGZ97661.1_480', '73.836', '1074', '267', '5', '253', '1319', '238', '1304', '0.0', '661'
'lcl|L43967.2_cds_AAC71450.1_233', 'lcl|CP045542.1_cds_QGZ97989.1_810', '71.336', '921', '256', '5', '107', '1023', '107', '1023', '6.96e-129', '456'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP045542.1_cds_QGZ97661.1_480', '73.836', '1074', '267', '5', '253', '1319', '238', '1304', '0.0', '661'
'lcl|L43967.2_cds_AAC71450.1_233', 'lcl|CP045542.1_cds_QGZ97989.1_810', '71.336', '921', '256', '5', '107', '1023', '107', '1023', '6.96e-129', '456'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP045542.1_cds_QGZ97661.1_480', '73.836', '1074', '267', '5', '253', '1319', '238', '1304', '0.0', '661'
'lcl|L43967.2_cds_AAC71450.1_233', 'lcl|CP045542.1_cds_QGZ97989.1_810', '71.336', '921', '256', '5', '107', '1023', '107', '1023', '6.96e-129', '456'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP045542.1_cds_QGZ97661.1_480', '73.836', '1074', '267', '5', '253', '1319', '238', '1304', '0.0', '661'
'lcl|L43967.2_cds_AAC71450.1_233', 'lcl|CP045542.1_cds_QGZ97989.1_810', '71.336', '921', '256', '5', '107', '1023', '107', '1023', '6.96e-129', '456'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP045542.1_cds_QGZ97661.1_480', '73.836', '1074', '267', '5', '253', '1319', '238', '1304', '0.0', '661'
'lcl|L43967.2_cds_AAC71450.1_233', 'lcl|CP045542.1_cds_QGZ97989.1_810', '71.336', '921', '256', '5', '107', '1023', '107', '1023', '6.96e-129', '456'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP045542.1_cds_QGZ97661.1_480', '73.836', '1074', '267', '5', '253', '1319', '238', '1304', '0.0', '661'
'lcl|L43967.2_cds_AAC71450.1_233', 'lcl|CP045542.1_cds_QGZ97989.1_810', '71.336', '921', '256', '5', '107', '1023', '107', '1023', '6.96e-129', '456'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP045542.1_cds_QGZ97661.1_480', '73.836', '1074', '267', '5', '253', '1319', '238', '1304', '0.0', '661'
'lcl|L43967.2_cds_AAC71450.1_233', 'lcl|CP045542.1_cds_QGZ97989.1_810', '71.336', '921', '256', '5', '107', '1023', '107', '1023', '6.96e-129', '456'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP045542.1_cds_QGZ97661.1_480', '73.836', '1074', '267', '5', '253', '1319', '238', '1304', '0.0', '661'
'lcl|L43967.2_cds_AAC71450.1_233', 'lcl|CP045542.1_cds_QGZ97989.1_810', '71.336', '921', '256', '5', '107', '1023', '107', '1023', '6.96e-129', '456'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP045542.1_cds_QGZ97661.1_480', '73.836', '1074', '267', '5', '253', '1319', '238', '1304', '0.0', '661'
