'lcl|L43967.2_cds_AAC71307.1_89', 'lcl|CP020122.1_cds_ASJ88926.1_17', '70.686', '2040', '546', '31', '23', '2036', '23', '2036', '0.0', '891'
'lcl|L43967.2_cds_AAC71373.1_157', 'lcl|CP020122.1_cds_ASJ88984.1_75', '71.260', '254', '65', '4', '1', '250', '1', '250', '2.89e-28', '119'
'lcl|L43967.2_cds_AAC71379.1_163', 'lcl|CP020122.1_cds_ASJ88990.1_81', '70.186', '322', '96', '0', '10', '331', '10', '331', '2.43e-37', '149'
'lcl|L43967.2_cds_AAC71393.1_176', 'lcl|CP020122.1_cds_ASJ89003.1_94', '70.175', '114', '34', '0', '1', '114', '1', '114', '3.94e-09', '53.6'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP020122.1_cds_ASJ89317.1_408', '73.703', '1118', '286', '7', '243', '1355', '255', '1369', '0.0', '667'
'lcl|L43967.2_cds_AAC72471.1_456', 'lcl|CP020122.1_cds_ASJ89274.1_365', '72.255', '1193', '322', '1', '1', '1184', '1', '1193', '0.0', '664'
'lcl|L43967.2_cds_AAC71307.1_89', 'lcl|CP020122.1_cds_ASJ88926.1_17', '70.686', '2040', '546', '31', '23', '2036', '23', '2036', '0.0', '891'
'lcl|L43967.2_cds_AAC71373.1_157', 'lcl|CP020122.1_cds_ASJ88984.1_75', '71.260', '254', '65', '4', '1', '250', '1', '250', '2.89e-28', '119'
'lcl|L43967.2_cds_AAC71379.1_163', 'lcl|CP020122.1_cds_ASJ88990.1_81', '70.186', '322', '96', '0', '10', '331', '10', '331', '2.43e-37', '149'
'lcl|L43967.2_cds_AAC71393.1_176', 'lcl|CP020122.1_cds_ASJ89003.1_94', '70.175', '114', '34', '0', '1', '114', '1', '114', '3.94e-09', '53.6'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP020122.1_cds_ASJ89317.1_408', '73.703', '1118', '286', '7', '243', '1355', '255', '1369', '0.0', '667'
'lcl|L43967.2_cds_AAC72471.1_456', 'lcl|CP020122.1_cds_ASJ89274.1_365', '72.255', '1193', '322', '1', '1', '1184', '1', '1193', '0.0', '664'
'lcl|L43967.2_cds_AAC71307.1_89', 'lcl|CP020122.1_cds_ASJ88926.1_17', '70.686', '2040', '546', '31', '23', '2036', '23', '2036', '0.0', '891'
'lcl|L43967.2_cds_AAC71373.1_157', 'lcl|CP020122.1_cds_ASJ88984.1_75', '71.260', '254', '65', '4', '1', '250', '1', '250', '2.89e-28', '119'
'lcl|L43967.2_cds_AAC71379.1_163', 'lcl|CP020122.1_cds_ASJ88990.1_81', '70.186', '322', '96', '0', '10', '331', '10', '331', '2.43e-37', '149'
'lcl|L43967.2_cds_AAC71393.1_176', 'lcl|CP020122.1_cds_ASJ89003.1_94', '70.175', '114', '34', '0', '1', '114', '1', '114', '3.94e-09', '53.6'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP020122.1_cds_ASJ89317.1_408', '73.703', '1118', '286', '7', '243', '1355', '255', '1369', '0.0', '667'
'lcl|L43967.2_cds_AAC72471.1_456', 'lcl|CP020122.1_cds_ASJ89274.1_365', '72.255', '1193', '322', '1', '1', '1184', '1', '1193', '0.0', '664'
'lcl|L43967.2_cds_AAC71307.1_89', 'lcl|CP020122.1_cds_ASJ88926.1_17', '70.686', '2040', '546', '31', '23', '2036', '23', '2036', '0.0', '891'
'lcl|L43967.2_cds_AAC71373.1_157', 'lcl|CP020122.1_cds_ASJ88984.1_75', '71.260', '254', '65', '4', '1', '250', '1', '250', '2.89e-28', '119'
'lcl|L43967.2_cds_AAC71379.1_163', 'lcl|CP020122.1_cds_ASJ88990.1_81', '70.186', '322', '96', '0', '10', '331', '10', '331', '2.43e-37', '149'
'lcl|L43967.2_cds_AAC71393.1_176', 'lcl|CP020122.1_cds_ASJ89003.1_94', '70.175', '114', '34', '0', '1', '114', '1', '114', '3.94e-09', '53.6'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP020122.1_cds_ASJ89317.1_408', '73.703', '1118', '286', '7', '243', '1355', '255', '1369', '0.0', '667'
'lcl|L43967.2_cds_AAC72471.1_456', 'lcl|CP020122.1_cds_ASJ89274.1_365', '72.255', '1193', '322', '1', '1', '1184', '1', '1193', '0.0', '664'
'lcl|L43967.2_cds_AAC71307.1_89', 'lcl|CP020122.1_cds_ASJ88926.1_17', '70.686', '2040', '546', '31', '23', '2036', '23', '2036', '0.0', '891'
'lcl|L43967.2_cds_AAC71373.1_157', 'lcl|CP020122.1_cds_ASJ88984.1_75', '71.260', '254', '65', '4', '1', '250', '1', '250', '2.89e-28', '119'
'lcl|L43967.2_cds_AAC71379.1_163', 'lcl|CP020122.1_cds_ASJ88990.1_81', '70.186', '322', '96', '0', '10', '331', '10', '331', '2.43e-37', '149'
'lcl|L43967.2_cds_AAC71393.1_176', 'lcl|CP020122.1_cds_ASJ89003.1_94', '70.175', '114', '34', '0', '1', '114', '1', '114', '3.94e-09', '53.6'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP020122.1_cds_ASJ89317.1_408', '73.703', '1118', '286', '7', '243', '1355', '255', '1369', '0.0', '667'
'lcl|L43967.2_cds_AAC72471.1_456', 'lcl|CP020122.1_cds_ASJ89274.1_365', '72.255', '1193', '322', '1', '1', '1184', '1', '1193', '0.0', '664'
'lcl|L43967.2_cds_AAC71307.1_89', 'lcl|CP020122.1_cds_ASJ88926.1_17', '70.686', '2040', '546', '31', '23', '2036', '23', '2036', '0.0', '891'
'lcl|L43967.2_cds_AAC71373.1_157', 'lcl|CP020122.1_cds_ASJ88984.1_75', '71.260', '254', '65', '4', '1', '250', '1', '250', '2.89e-28', '119'
'lcl|L43967.2_cds_AAC71379.1_163', 'lcl|CP020122.1_cds_ASJ88990.1_81', '70.186', '322', '96', '0', '10', '331', '10', '331', '2.43e-37', '149'
'lcl|L43967.2_cds_AAC71393.1_176', 'lcl|CP020122.1_cds_ASJ89003.1_94', '70.175', '114', '34', '0', '1', '114', '1', '114', '3.94e-09', '53.6'
'lcl|L43967.2_cds_AAC71627.1_409', 'lcl|CP020122.1_cds_ASJ89317.1_408', '73.703', '1118', '286', '7', '243', '1355', '255', '1369', '0.0', '667'
'lcl|L43967.2_cds_AAC72471.1_456', 'lcl|CP020122.1_cds_ASJ89274.1_365', '72.255', '1193', '322', '1', '1', '1184', '1', '1193', '0.0', '664'
'lcl|L43967.2_cds_AAC71307.1_89', 'lcl|CP020122.1_cds_ASJ88926.1_17', '70.686', '2040', '546', '31', '23', '2036', '23', '2036', '0.0', '891'
